Request id,Pickup point,Driver ID,Status,Request timestamp,Time slot,Drop timestamp,Hour
2611,Airport,NA,Cancelled,12-07-2016 22:04,Night,NA,22
2614,Airport,NA,Cancelled,12-07-2016 22:05,Night,NA,22
2610,Airport,NA,Cancelled,12-07-2016 22:06,Night,NA,22
2615,Airport,NA,Cancelled,12-07-2016 22:06,Night,NA,22
2616,Airport,NA,Cancelled,12-07-2016 22:07,Night,NA,22
2618,Airport,NA,Cancelled,12-07-2016 22:07,Night,NA,22
2620,Airport,NA,Cancelled,12-07-2016 22:08,Night,NA,22
2623,Airport,NA,Cancelled,12-07-2016 22:09,Night,NA,22
2626,Airport,NA,Cancelled,12-07-2016 22:11,Night,NA,22
2619,Airport,NA,Cancelled,12-07-2016 22:11,Night,NA,22
2617,Airport,NA,Cancelled,12-07-2016 22:11,Night,NA,22
2622,Airport,NA,Cancelled,12-07-2016 22:15,Night,NA,22
2630,City,NA,Cancelled,12-07-2016 22:15,Night,NA,22
2638,Airport,NA,Cancelled,12-07-2016 22:26,Night,NA,22
2639,Airport,NA,Cancelled,12-07-2016 22:28,Night,NA,22
2634,City,NA,Cancelled,12-07-2016 22:30,Night,NA,22
2640,Airport,NA,Cancelled,12-07-2016 22:32,Night,NA,22
2649,City,NA,Cancelled,12-07-2016 22:54,Night,NA,22
2653,City,NA,Cancelled,12-07-2016 22:59,Night,NA,22
2654,City,NA,Cancelled,12-07-2016 23:04,Night,NA,23
2652,Airport,NA,Cancelled,12-07-2016 23:07,Night,NA,23
2656,Airport,NA,Cancelled,12-07-2016 23:08,Night,NA,23
2655,City,NA,Cancelled,12-07-2016 23:11,Night,NA,23
2660,Airport,NA,Cancelled,12-07-2016 23:17,Night,NA,23
2659,City,NA,Cancelled,12-07-2016 23:22,Night,NA,23
2663,Airport,NA,Cancelled,12-07-2016 23:25,Night,NA,23
2669,Airport,NA,Cancelled,12-07-2016 23:37,Night,NA,23
2670,Airport,NA,Cancelled,12-07-2016 23:39,Night,NA,23
2671,City,NA,Cancelled,12-07-2016 23:43,Night,NA,23
2673,Airport,NA,Cancelled,12-07-2016 23:43,Night,NA,23
2674,City,NA,Cancelled,12-07-2016 23:45,Night,NA,23
2678,Airport,NA,Cancelled,12-07-2016 23:53,Night,NA,23
4020,Airport,NA,Cancelled,13-07-2016 00:02,Early Morning,NA,0
4022,City,NA,Cancelled,13-07-2016 00:07,Early Morning,NA,0
4026,City,NA,Cancelled,13-07-2016 00:08,Early Morning,NA,0
4025,City,NA,Cancelled,13-07-2016 00:12,Early Morning,NA,0
2684,Airport,NA,Cancelled,13-07-2016 00:14,Early Morning,NA,0
2685,City,NA,Cancelled,13-07-2016 00:16,Early Morning,NA,0
2686,City,NA,Cancelled,13-07-2016 00:24,Early Morning,NA,0
2688,City,NA,Cancelled,13-07-2016 00:26,Early Morning,NA,0
2687,Airport,NA,Cancelled,13-07-2016 00:31,Early Morning,NA,0
2690,Airport,NA,Cancelled,13-07-2016 00:44,Early Morning,NA,0
2695,Airport,NA,Cancelled,13-07-2016 00:48,Early Morning,NA,0
2693,Airport,NA,Cancelled,13-07-2016 00:49,Early Morning,NA,0
2696,Airport,NA,Cancelled,13-07-2016 00:50,Early Morning,NA,0
2694,Airport,NA,Cancelled,13-07-2016 00:50,Early Morning,NA,0
2698,Airport,NA,Cancelled,13-07-2016 00:55,Early Morning,NA,0
2697,City,NA,Cancelled,13-07-2016 00:57,Early Morning,NA,0
2699,Airport,NA,Cancelled,13-07-2016 00:59,Early Morning,NA,0
2700,City,NA,Cancelled,13-07-2016 01:03,Early Morning,NA,1
2703,City,NA,Cancelled,13-07-2016 01:09,Early Morning,NA,1
2705,Airport,NA,Cancelled,13-07-2016 01:15,Early Morning,NA,1
2706,Airport,NA,Cancelled,13-07-2016 01:21,Early Morning,NA,1
2710,Airport,NA,Cancelled,13-07-2016 01:44,Early Morning,NA,1
2711,City,NA,Cancelled,13-07-2016 01:47,Early Morning,NA,1
2712,Airport,NA,Cancelled,13-07-2016 01:53,Early Morning,NA,1
2716,City,NA,Cancelled,13-07-2016 01:56,Early Morning,NA,1
2715,Airport,NA,Cancelled,13-07-2016 01:58,Early Morning,NA,1
2718,City,NA,Cancelled,13-07-2016 02:06,Early Morning,NA,2
2720,City,NA,Cancelled,13-07-2016 02:13,Early Morning,NA,2
2722,Airport,NA,Cancelled,13-07-2016 02:16,Early Morning,NA,2
2721,Airport,NA,Cancelled,13-07-2016 02:22,Early Morning,NA,2
2725,Airport,NA,Cancelled,13-07-2016 02:26,Early Morning,NA,2
2726,City,NA,Cancelled,13-07-2016 02:27,Early Morning,NA,2
2724,City,NA,Cancelled,13-07-2016 02:31,Early Morning,NA,2
2734,City,NA,Cancelled,13-07-2016 02:35,Early Morning,NA,2
2728,City,NA,Cancelled,13-07-2016 02:35,Early Morning,NA,2
2730,City,NA,Cancelled,13-07-2016 02:37,Early Morning,NA,2
2727,City,NA,Cancelled,13-07-2016 02:38,Early Morning,NA,2
2735,Airport,NA,Cancelled,13-07-2016 02:43,Early Morning,NA,2
2738,City,NA,Cancelled,13-07-2016 02:48,Early Morning,NA,2
2739,Airport,NA,Cancelled,13-07-2016 02:55,Early Morning,NA,2
2737,Airport,NA,Cancelled,13-07-2016 02:56,Early Morning,NA,2
2741,Airport,NA,Cancelled,13-07-2016 03:10,Early Morning,NA,3
2743,Airport,NA,Cancelled,13-07-2016 03:12,Early Morning,NA,3
2744,City,NA,Cancelled,13-07-2016 03:13,Early Morning,NA,3
2745,City,NA,Cancelled,13-07-2016 03:14,Early Morning,NA,3
2748,Airport,NA,Cancelled,13-07-2016 03:19,Early Morning,NA,3
2749,Airport,NA,Cancelled,13-07-2016 03:30,Early Morning,NA,3
2753,City,NA,Cancelled,13-07-2016 03:33,Early Morning,NA,3
2751,Airport,NA,Cancelled,13-07-2016 03:33,Early Morning,NA,3
2754,Airport,NA,Cancelled,13-07-2016 03:35,Early Morning,NA,3
2755,Airport,NA,Cancelled,13-07-2016 03:37,Early Morning,NA,3
2756,Airport,NA,Cancelled,13-07-2016 03:41,Early Morning,NA,3
2757,Airport,NA,Cancelled,13-07-2016 03:44,Early Morning,NA,3
2760,City,NA,Cancelled,13-07-2016 03:46,Early Morning,NA,3
2763,City,NA,Cancelled,13-07-2016 03:58,Early Morning,NA,3
2765,Airport,NA,Cancelled,13-07-2016 04:03,Early Morning,NA,4
2766,City,NA,Cancelled,13-07-2016 04:11,Early Morning,NA,4
2770,Airport,NA,Cancelled,13-07-2016 04:22,Early Morning,NA,4
2773,Airport,NA,Cancelled,13-07-2016 04:32,Early Morning,NA,4
2776,City,NA,Cancelled,13-07-2016 04:38,Early Morning,NA,4
2772,Airport,NA,Cancelled,13-07-2016 04:40,Early Morning,NA,4
2775,Airport,NA,Cancelled,13-07-2016 04:42,Early Morning,NA,4
2783,Airport,NA,Cancelled,13-07-2016 04:50,Early Morning,NA,4
2790,City,NA,Cancelled,13-07-2016 04:53,Early Morning,NA,4
2804,City,NA,Cancelled,13-07-2016 04:58,Early Morning,NA,4
2807,City,NA,Cancelled,13-07-2016 05:04,Early Morning,NA,5
2817,City,NA,Cancelled,13-07-2016 05:04,Early Morning,NA,5
2812,City,NA,Cancelled,13-07-2016 05:10,Early Morning,NA,5
2821,City,NA,Cancelled,13-07-2016 05:13,Early Morning,NA,5
2843,City,NA,Cancelled,13-07-2016 05:27,Early Morning,NA,5
2838,City,NA,Cancelled,13-07-2016 05:30,Early Morning,NA,5
2850,Airport,NA,Cancelled,13-07-2016 05:37,Early Morning,NA,5
2870,City,NA,Cancelled,13-07-2016 05:41,Early Morning,NA,5
2868,City,NA,Cancelled,13-07-2016 05:44,Early Morning,NA,5
2852,City,NA,Cancelled,13-07-2016 05:44,Early Morning,NA,5
2874,City,NA,Cancelled,13-07-2016 05:45,Early Morning,NA,5
2878,City,NA,Cancelled,13-07-2016 05:55,Early Morning,NA,5
2892,City,NA,Cancelled,13-07-2016 05:55,Early Morning,NA,5
2882,City,NA,Cancelled,13-07-2016 05:58,Early Morning,NA,5
2893,City,NA,Cancelled,13-07-2016 06:04,Morning,NA,6
2904,City,NA,Cancelled,13-07-2016 06:07,Morning,NA,6
2915,City,NA,Cancelled,13-07-2016 06:20,Morning,NA,6
2921,City,NA,Cancelled,13-07-2016 06:20,Morning,NA,6
2925,City,NA,Cancelled,13-07-2016 06:21,Morning,NA,6
2930,City,NA,Cancelled,13-07-2016 06:26,Morning,NA,6
2949,City,NA,Cancelled,13-07-2016 06:40,Morning,NA,6
2955,City,NA,Cancelled,13-07-2016 06:41,Morning,NA,6
2954,City,NA,Cancelled,13-07-2016 06:44,Morning,NA,6
2976,City,NA,Cancelled,13-07-2016 06:50,Morning,NA,6
2967,City,NA,Cancelled,13-07-2016 06:52,Morning,NA,6
2972,City,NA,Cancelled,13-07-2016 06:55,Morning,NA,6
2980,City,NA,Cancelled,13-07-2016 06:57,Morning,NA,6
2981,City,NA,Cancelled,13-07-2016 07:03,Morning,NA,7
2984,City,NA,Cancelled,13-07-2016 07:05,Morning,NA,7
2999,Airport,NA,Cancelled,13-07-2016 07:10,Morning,NA,7
3003,City,NA,Cancelled,13-07-2016 07:13,Morning,NA,7
3000,City,NA,Cancelled,13-07-2016 07:16,Morning,NA,7
3007,City,NA,Cancelled,13-07-2016 07:21,Morning,NA,7
3002,City,NA,Cancelled,13-07-2016 07:21,Morning,NA,7
3011,City,NA,Cancelled,13-07-2016 07:22,Morning,NA,7
3029,City,NA,Cancelled,13-07-2016 07:36,Morning,NA,7
3047,City,NA,Cancelled,13-07-2016 07:42,Morning,NA,7
3046,City,NA,Cancelled,13-07-2016 07:43,Morning,NA,7
3056,City,NA,Cancelled,13-07-2016 07:48,Morning,NA,7
3058,City,NA,Cancelled,13-07-2016 07:55,Morning,NA,7
3071,City,NA,Cancelled,13-07-2016 08:07,Morning,NA,8
3077,City,NA,Cancelled,13-07-2016 08:12,Morning,NA,8
3078,City,NA,Cancelled,13-07-2016 08:14,Morning,NA,8
3095,City,NA,Cancelled,13-07-2016 08:15,Morning,NA,8
3091,City,NA,Cancelled,13-07-2016 08:16,Morning,NA,8
3087,City,NA,Cancelled,13-07-2016 08:19,Morning,NA,8
3093,City,NA,Cancelled,13-07-2016 08:23,Morning,NA,8
3103,City,NA,Cancelled,13-07-2016 08:23,Morning,NA,8
3102,City,NA,Cancelled,13-07-2016 08:27,Morning,NA,8
3106,City,NA,Cancelled,13-07-2016 08:27,Morning,NA,8
3105,City,NA,Cancelled,13-07-2016 08:29,Morning,NA,8
3128,City,NA,Cancelled,13-07-2016 08:33,Morning,NA,8
3116,City,NA,Cancelled,13-07-2016 08:34,Morning,NA,8
3115,City,NA,Cancelled,13-07-2016 08:37,Morning,NA,8
3121,City,NA,Cancelled,13-07-2016 08:39,Morning,NA,8
3124,City,NA,Cancelled,13-07-2016 08:40,Morning,NA,8
3127,City,NA,Cancelled,13-07-2016 08:41,Morning,NA,8
3133,City,NA,Cancelled,13-07-2016 08:42,Morning,NA,8
3136,City,NA,Cancelled,13-07-2016 08:51,Morning,NA,8
3164,City,NA,Cancelled,13-07-2016 09:05,Morning,NA,9
3165,City,NA,Cancelled,13-07-2016 09:09,Morning,NA,9
3167,City,NA,Cancelled,13-07-2016 09:10,Morning,NA,9
3178,City,NA,Cancelled,13-07-2016 09:20,Morning,NA,9
3195,City,NA,Cancelled,13-07-2016 09:34,Morning,NA,9
3204,City,NA,Cancelled,13-07-2016 09:37,Morning,NA,9
3199,City,NA,Cancelled,13-07-2016 09:41,Morning,NA,9
3219,City,NA,Cancelled,13-07-2016 09:45,Morning,NA,9
3209,City,NA,Cancelled,13-07-2016 09:52,Morning,NA,9
3225,City,NA,Cancelled,13-07-2016 09:59,Morning,NA,9
3241,City,NA,Cancelled,13-07-2016 10:04,Morning,NA,10
3234,City,NA,Cancelled,13-07-2016 10:05,Morning,NA,10
3239,City,NA,Cancelled,13-07-2016 10:05,Morning,NA,10
3252,City,NA,Cancelled,13-07-2016 10:07,Morning,NA,10
3244,City,NA,Cancelled,13-07-2016 10:09,Morning,NA,10
3246,City,NA,Cancelled,13-07-2016 10:11,Morning,NA,10
3257,City,NA,Cancelled,13-07-2016 10:12,Morning,NA,10
3251,City,NA,Cancelled,13-07-2016 10:12,Morning,NA,10
3247,City,NA,Cancelled,13-07-2016 10:13,Morning,NA,10
3259,City,NA,Cancelled,13-07-2016 10:16,Morning,NA,10
3267,City,NA,Cancelled,13-07-2016 10:25,Morning,NA,10
3269,Airport,NA,Cancelled,13-07-2016 10:31,Morning,NA,10
3272,City,NA,Cancelled,13-07-2016 10:38,Morning,NA,10
3278,City,NA,Cancelled,13-07-2016 10:40,Morning,NA,10
3279,Airport,NA,Cancelled,13-07-2016 10:41,Morning,NA,10
3284,Airport,NA,Cancelled,13-07-2016 10:49,Morning,NA,10
3288,City,NA,Cancelled,13-07-2016 11:03,Morning,NA,11
3290,City,NA,Cancelled,13-07-2016 11:14,Morning,NA,11
3296,City,NA,Cancelled,13-07-2016 11:39,Morning,NA,11
3308,City,NA,Cancelled,13-07-2016 11:58,Morning,NA,11
3322,City,NA,Cancelled,13-07-2016 12:21,Afternoon,NA,12
3325,Airport,NA,Cancelled,13-07-2016 12:26,Afternoon,NA,12
3332,City,NA,Cancelled,13-07-2016 12:34,Afternoon,NA,12
3331,City,NA,Cancelled,13-07-2016 12:37,Afternoon,NA,12
3335,City,NA,Cancelled,13-07-2016 12:39,Afternoon,NA,12
3345,Airport,NA,Cancelled,13-07-2016 13:04,Afternoon,NA,13
3350,City,NA,Cancelled,13-07-2016 13:17,Afternoon,NA,13
3349,Airport,NA,Cancelled,13-07-2016 13:18,Afternoon,NA,13
3361,City,NA,Cancelled,13-07-2016 13:32,Afternoon,NA,13
3356,Airport,NA,Cancelled,13-07-2016 13:32,Afternoon,NA,13
3364,Airport,NA,Cancelled,13-07-2016 13:41,Afternoon,NA,13
3368,City,NA,Cancelled,13-07-2016 13:53,Afternoon,NA,13
3371,City,NA,Cancelled,13-07-2016 14:02,Afternoon,NA,14
3373,City,NA,Cancelled,13-07-2016 14:06,Afternoon,NA,14
3374,City,NA,Cancelled,13-07-2016 14:13,Afternoon,NA,14
3376,Airport,NA,Cancelled,13-07-2016 14:18,Afternoon,NA,14
3386,Airport,NA,Cancelled,13-07-2016 14:39,Afternoon,NA,14
3389,City,NA,Cancelled,13-07-2016 14:39,Afternoon,NA,14
3390,Airport,NA,Cancelled,13-07-2016 14:40,Afternoon,NA,14
3401,City,NA,Cancelled,13-07-2016 15:11,Afternoon,NA,15
3402,Airport,NA,Cancelled,13-07-2016 15:12,Afternoon,NA,15
3398,City,NA,Cancelled,13-07-2016 15:12,Afternoon,NA,15
3406,Airport,NA,Cancelled,13-07-2016 15:20,Afternoon,NA,15
3410,Airport,NA,Cancelled,13-07-2016 15:24,Afternoon,NA,15
3409,City,NA,Cancelled,13-07-2016 15:25,Afternoon,NA,15
3417,City,NA,Cancelled,13-07-2016 15:41,Afternoon,NA,15
3426,City,NA,Cancelled,13-07-2016 15:56,Afternoon,NA,15
3435,City,NA,Cancelled,13-07-2016 16:07,Afternoon,NA,16
3439,City,NA,Cancelled,13-07-2016 16:19,Afternoon,NA,16
3442,City,NA,Cancelled,13-07-2016 16:29,Afternoon,NA,16
3443,City,NA,Cancelled,13-07-2016 16:35,Afternoon,NA,16
3447,City,NA,Cancelled,13-07-2016 16:42,Afternoon,NA,16
3463,Airport,NA,Cancelled,13-07-2016 17:08,Evening,NA,17
3464,Airport,NA,Cancelled,13-07-2016 17:11,Evening,NA,17
3473,Airport,NA,Cancelled,13-07-2016 17:13,Evening,NA,17
3470,Airport,NA,Cancelled,13-07-2016 17:15,Evening,NA,17
3474,Airport,NA,Cancelled,13-07-2016 17:18,Evening,NA,17
3467,Airport,NA,Cancelled,13-07-2016 17:19,Evening,NA,17
3481,Airport,NA,Cancelled,13-07-2016 17:20,Evening,NA,17
3479,Airport,NA,Cancelled,13-07-2016 17:20,Evening,NA,17
3487,Airport,NA,Cancelled,13-07-2016 17:20,Evening,NA,17
3476,Airport,NA,Cancelled,13-07-2016 17:23,Evening,NA,17
3484,City,NA,Cancelled,13-07-2016 17:25,Evening,NA,17
3491,Airport,NA,Cancelled,13-07-2016 17:27,Evening,NA,17
3488,Airport,NA,Cancelled,13-07-2016 17:27,Evening,NA,17
3490,Airport,NA,Cancelled,13-07-2016 17:27,Evening,NA,17
3493,Airport,NA,Cancelled,13-07-2016 17:28,Evening,NA,17
3492,Airport,NA,Cancelled,13-07-2016 17:29,Evening,NA,17
3480,Airport,NA,Cancelled,13-07-2016 17:29,Evening,NA,17
3489,Airport,NA,Cancelled,13-07-2016 17:31,Evening,NA,17
3502,Airport,NA,Cancelled,13-07-2016 17:32,Evening,NA,17
3494,Airport,NA,Cancelled,13-07-2016 17:33,Evening,NA,17
3501,Airport,NA,Cancelled,13-07-2016 17:36,Evening,NA,17
3503,Airport,NA,Cancelled,13-07-2016 17:38,Evening,NA,17
3509,Airport,NA,Cancelled,13-07-2016 17:39,Evening,NA,17
3504,Airport,NA,Cancelled,13-07-2016 17:41,Evening,NA,17
3512,Airport,NA,Cancelled,13-07-2016 17:41,Evening,NA,17
3519,Airport,NA,Cancelled,13-07-2016 17:41,Evening,NA,17
3516,Airport,NA,Cancelled,13-07-2016 17:41,Evening,NA,17
3513,Airport,NA,Cancelled,13-07-2016 17:42,Evening,NA,17
3515,Airport,NA,Cancelled,13-07-2016 17:42,Evening,NA,17
3521,Airport,NA,Cancelled,13-07-2016 17:45,Evening,NA,17
3527,Airport,NA,Cancelled,13-07-2016 17:46,Evening,NA,17
3526,Airport,NA,Cancelled,13-07-2016 17:48,Evening,NA,17
3522,Airport,NA,Cancelled,13-07-2016 17:49,Evening,NA,17
3536,Airport,NA,Cancelled,13-07-2016 17:51,Evening,NA,17
3534,Airport,NA,Cancelled,13-07-2016 17:51,Evening,NA,17
3537,Airport,NA,Cancelled,13-07-2016 17:55,Evening,NA,17
3533,Airport,NA,Cancelled,13-07-2016 17:56,Evening,NA,17
3535,Airport,NA,Cancelled,13-07-2016 17:56,Evening,NA,17
3532,Airport,NA,Cancelled,13-07-2016 17:57,Evening,NA,17
3547,Airport,NA,Cancelled,13-07-2016 17:57,Evening,NA,17
3531,Airport,NA,Cancelled,13-07-2016 17:57,Evening,NA,17
3538,Airport,NA,Cancelled,13-07-2016 17:58,Evening,NA,17
3543,Airport,NA,Cancelled,13-07-2016 17:59,Evening,NA,17
3539,Airport,NA,Cancelled,13-07-2016 18:02,Evening,NA,18
3542,Airport,NA,Cancelled,13-07-2016 18:05,Evening,NA,18
3553,Airport,NA,Cancelled,13-07-2016 18:08,Evening,NA,18
3562,Airport,NA,Cancelled,13-07-2016 18:09,Evening,NA,18
3550,Airport,NA,Cancelled,13-07-2016 18:10,Evening,NA,18
3551,Airport,NA,Cancelled,13-07-2016 18:10,Evening,NA,18
3557,Airport,NA,Cancelled,13-07-2016 18:10,Evening,NA,18
3560,Airport,NA,Cancelled,13-07-2016 18:10,Evening,NA,18
3566,Airport,NA,Cancelled,13-07-2016 18:13,Evening,NA,18
3567,Airport,NA,Cancelled,13-07-2016 18:14,Evening,NA,18
3554,Airport,NA,Cancelled,13-07-2016 18:14,Evening,NA,18
3556,Airport,NA,Cancelled,13-07-2016 18:15,Evening,NA,18
3563,Airport,NA,Cancelled,13-07-2016 18:16,Evening,NA,18
3569,Airport,NA,Cancelled,13-07-2016 18:19,Evening,NA,18
3571,Airport,NA,Cancelled,13-07-2016 18:22,Evening,NA,18
3574,Airport,NA,Cancelled,13-07-2016 18:22,Evening,NA,18
3568,Airport,NA,Cancelled,13-07-2016 18:22,Evening,NA,18
3576,Airport,NA,Cancelled,13-07-2016 18:23,Evening,NA,18
3570,Airport,NA,Cancelled,13-07-2016 18:24,Evening,NA,18
3578,Airport,NA,Cancelled,13-07-2016 18:26,Evening,NA,18
3579,Airport,NA,Cancelled,13-07-2016 18:26,Evening,NA,18
3582,Airport,NA,Cancelled,13-07-2016 18:27,Evening,NA,18
3589,Airport,NA,Cancelled,13-07-2016 18:27,Evening,NA,18
3580,Airport,NA,Cancelled,13-07-2016 18:27,Evening,NA,18
3575,Airport,NA,Cancelled,13-07-2016 18:27,Evening,NA,18
3573,City,NA,Cancelled,13-07-2016 18:29,Evening,NA,18
3592,Airport,NA,Cancelled,13-07-2016 18:29,Evening,NA,18
3587,Airport,NA,Cancelled,13-07-2016 18:30,Evening,NA,18
3586,Airport,NA,Cancelled,13-07-2016 18:32,Evening,NA,18
3581,Airport,NA,Cancelled,13-07-2016 18:32,Evening,NA,18
3588,Airport,NA,Cancelled,13-07-2016 18:33,Evening,NA,18
3591,Airport,NA,Cancelled,13-07-2016 18:33,Evening,NA,18
3595,Airport,NA,Cancelled,13-07-2016 18:35,Evening,NA,18
3597,Airport,NA,Cancelled,13-07-2016 18:36,Evening,NA,18
3599,Airport,NA,Cancelled,13-07-2016 18:38,Evening,NA,18
3596,Airport,NA,Cancelled,13-07-2016 18:39,Evening,NA,18
3604,Airport,NA,Cancelled,13-07-2016 18:43,Evening,NA,18
3603,Airport,NA,Cancelled,13-07-2016 18:44,Evening,NA,18
3605,Airport,NA,Cancelled,13-07-2016 18:44,Evening,NA,18
3600,Airport,NA,Cancelled,13-07-2016 18:45,Evening,NA,18
3607,Airport,NA,Cancelled,13-07-2016 18:45,Evening,NA,18
3608,Airport,NA,Cancelled,13-07-2016 18:47,Evening,NA,18
3611,Airport,NA,Cancelled,13-07-2016 18:48,Evening,NA,18
3609,City,NA,Cancelled,13-07-2016 18:49,Evening,NA,18
3610,Airport,NA,Cancelled,13-07-2016 18:49,Evening,NA,18
3616,Airport,NA,Cancelled,13-07-2016 18:49,Evening,NA,18
3606,Airport,NA,Cancelled,13-07-2016 18:50,Evening,NA,18
3614,City,NA,Cancelled,13-07-2016 18:51,Evening,NA,18
3618,Airport,NA,Cancelled,13-07-2016 18:52,Evening,NA,18
3612,Airport,NA,Cancelled,13-07-2016 18:53,Evening,NA,18
3623,Airport,NA,Cancelled,13-07-2016 18:54,Evening,NA,18
3619,Airport,NA,Cancelled,13-07-2016 18:55,Evening,NA,18
3627,Airport,NA,Cancelled,13-07-2016 18:57,Evening,NA,18
3635,Airport,NA,Cancelled,13-07-2016 18:58,Evening,NA,18
3629,Airport,NA,Cancelled,13-07-2016 18:58,Evening,NA,18
3626,Airport,NA,Cancelled,13-07-2016 19:00,Evening,NA,19
3633,City,NA,Cancelled,13-07-2016 19:00,Evening,NA,19
3637,Airport,NA,Cancelled,13-07-2016 19:05,Evening,NA,19
3639,Airport,NA,Cancelled,13-07-2016 19:05,Evening,NA,19
3628,Airport,NA,Cancelled,13-07-2016 19:06,Evening,NA,19
3642,Airport,NA,Cancelled,13-07-2016 19:07,Evening,NA,19
3636,Airport,NA,Cancelled,13-07-2016 19:07,Evening,NA,19
3647,Airport,NA,Cancelled,13-07-2016 19:09,Evening,NA,19
3655,Airport,NA,Cancelled,13-07-2016 19:11,Evening,NA,19
3643,Airport,NA,Cancelled,13-07-2016 19:12,Evening,NA,19
3654,Airport,NA,Cancelled,13-07-2016 19:15,Evening,NA,19
3652,Airport,NA,Cancelled,13-07-2016 19:16,Evening,NA,19
3650,Airport,NA,Cancelled,13-07-2016 19:17,Evening,NA,19
3665,Airport,NA,Cancelled,13-07-2016 19:21,Evening,NA,19
3663,Airport,NA,Cancelled,13-07-2016 19:22,Evening,NA,19
3664,Airport,NA,Cancelled,13-07-2016 19:22,Evening,NA,19
3659,Airport,NA,Cancelled,13-07-2016 19:24,Evening,NA,19
3677,Airport,NA,Cancelled,13-07-2016 19:24,Evening,NA,19
3670,Airport,NA,Cancelled,13-07-2016 19:25,Evening,NA,19
3669,Airport,NA,Cancelled,13-07-2016 19:25,Evening,NA,19
3675,Airport,NA,Cancelled,13-07-2016 19:25,Evening,NA,19
3682,Airport,NA,Cancelled,13-07-2016 19:31,Evening,NA,19
3674,Airport,NA,Cancelled,13-07-2016 19:31,Evening,NA,19
3678,Airport,NA,Cancelled,13-07-2016 19:33,Evening,NA,19
3673,Airport,NA,Cancelled,13-07-2016 19:35,Evening,NA,19
3687,Airport,NA,Cancelled,13-07-2016 19:35,Evening,NA,19
3683,Airport,NA,Cancelled,13-07-2016 19:36,Evening,NA,19
3685,Airport,NA,Cancelled,13-07-2016 19:37,Evening,NA,19
3684,Airport,NA,Cancelled,13-07-2016 19:38,Evening,NA,19
3692,Airport,NA,Cancelled,13-07-2016 19:40,Evening,NA,19
3680,Airport,NA,Cancelled,13-07-2016 19:40,Evening,NA,19
3689,Airport,NA,Cancelled,13-07-2016 19:41,Evening,NA,19
3696,Airport,NA,Cancelled,13-07-2016 19:43,Evening,NA,19
3693,Airport,NA,Cancelled,13-07-2016 19:43,Evening,NA,19
3695,Airport,NA,Cancelled,13-07-2016 19:43,Evening,NA,19
3709,Airport,NA,Cancelled,13-07-2016 19:44,Evening,NA,19
3708,Airport,NA,Cancelled,13-07-2016 19:45,Evening,NA,19
3699,Airport,NA,Cancelled,13-07-2016 19:45,Evening,NA,19
3691,Airport,NA,Cancelled,13-07-2016 19:46,Evening,NA,19
3705,Airport,NA,Cancelled,13-07-2016 19:47,Evening,NA,19
3707,Airport,NA,Cancelled,13-07-2016 19:48,Evening,NA,19
3706,Airport,NA,Cancelled,13-07-2016 19:49,Evening,NA,19
3702,Airport,NA,Cancelled,13-07-2016 19:50,Evening,NA,19
3700,Airport,NA,Cancelled,13-07-2016 19:50,Evening,NA,19
3712,Airport,NA,Cancelled,13-07-2016 19:51,Evening,NA,19
3698,Airport,NA,Cancelled,13-07-2016 19:51,Evening,NA,19
3710,Airport,NA,Cancelled,13-07-2016 19:51,Evening,NA,19
3714,Airport,NA,Cancelled,13-07-2016 19:53,Evening,NA,19
3720,Airport,NA,Cancelled,13-07-2016 19:55,Evening,NA,19
3719,Airport,NA,Cancelled,13-07-2016 19:58,Evening,NA,19
3717,Airport,NA,Cancelled,13-07-2016 19:58,Evening,NA,19
3715,Airport,NA,Cancelled,13-07-2016 19:59,Evening,NA,19
3713,Airport,NA,Cancelled,13-07-2016 19:59,Evening,NA,19
3716,Airport,NA,Cancelled,13-07-2016 20:01,Evening,NA,20
3726,Airport,NA,Cancelled,13-07-2016 20:04,Evening,NA,20
3724,Airport,NA,Cancelled,13-07-2016 20:04,Evening,NA,20
3721,Airport,NA,Cancelled,13-07-2016 20:04,Evening,NA,20
3729,Airport,NA,Cancelled,13-07-2016 20:05,Evening,NA,20
3731,Airport,NA,Cancelled,13-07-2016 20:06,Evening,NA,20
3733,Airport,NA,Cancelled,13-07-2016 20:10,Evening,NA,20
3730,Airport,NA,Cancelled,13-07-2016 20:11,Evening,NA,20
3735,Airport,NA,Cancelled,13-07-2016 20:11,Evening,NA,20
3734,Airport,NA,Cancelled,13-07-2016 20:12,Evening,NA,20
3737,Airport,NA,Cancelled,13-07-2016 20:19,Evening,NA,20
3736,Airport,NA,Cancelled,13-07-2016 20:20,Evening,NA,20
3746,Airport,NA,Cancelled,13-07-2016 20:22,Evening,NA,20
3747,Airport,NA,Cancelled,13-07-2016 20:25,Evening,NA,20
3751,Airport,NA,Cancelled,13-07-2016 20:29,Evening,NA,20
3750,Airport,NA,Cancelled,13-07-2016 20:30,Evening,NA,20
3752,Airport,NA,Cancelled,13-07-2016 20:31,Evening,NA,20
3754,Airport,NA,Cancelled,13-07-2016 20:32,Evening,NA,20
3749,Airport,NA,Cancelled,13-07-2016 20:32,Evening,NA,20
3757,Airport,NA,Cancelled,13-07-2016 20:33,Evening,NA,20
3765,Airport,NA,Cancelled,13-07-2016 20:35,Evening,NA,20
